Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
41624,B000E27Z7K,A2OJ8J0UOIJLKX,Donald L. Mcfarlane,2,2,5,1176163200,Crazy cat!,My cat goes crazy if she doesn't get her daily treat. She loves this stuff!!
41628,B0035MWDWS,A1FI9Q8KOYVVBR,JLDET5,1,1,5,1287705600,Great Taste!,Best tasting agave so far and I've tried many of the popular store carried brands.
41654,B006ABD1SG,A9TPV4O2YQJXO,loves purses,3,3,5,1334534400,mm mm good,"Love this salt.  It has a really nice flavor, not too salty, has a mineral taste that is very good."
41699,B0000SXEMI,AX3VC9GSUICNI,Joann Madsen,3,4,5,1143158400,Pie,"I made a pie  with the mousse and it was terrific. I even reorded it ,it was so good."
41721,B000COEZWS,A209KO8PAEDD7C,Dale,0,0,5,1340755200,dogs like them,"Got here fast and the dogs like the pill pockets, easy to store and they stay fresh a long time"
41749,B000R36J1Y,A262L5U76TFI2B,W. Fong,0,0,5,1201824000,"Very Good, But Contains 8g of Trans Fat Per 2 Ounce Box","This stuff is really good, but a 2 ounce box contains 8g of trans fat."
41788,B000G1X45Q,A1NQ44IYHU4BW8,"Wm L. Pritchard ""Wm. L. Pritchard""",2,2,5,1179878400,Excellent coffee.,Yuban has been a family favorite for years. Buying by the case is convenient and cost effective.
41864,B00141NFVA,A35TIC6B8MVKWG,Shopper,2,2,5,1255305600,An excellent premium dog food,Dogs loved it and I loved giving them an excellent food at a relatively good price.
42040,B000EN832A,AI6XID5FEO4S8,none,0,0,5,1163030400,Honey delicious,Easy to carry this delicious honey around - in your purse or pocket.
42049,B0019SAT94,AJ5DZEHLRHP9V,J. Brandt,1,3,5,1255305600,The Best,The very best! I've tried quite a few cocoa and this one is the best around.
42055,B000GGQH46,A1NI58JO3UD5ZF,"K. coakley ""jersey girl""",0,0,4,1191024000,good value for the price,These supplements are good for you & the price & amount were a good buy.
42126,B0012DMI1S,A1B6UNJVV08X1V,Wana,0,0,5,1279584000,Fondant Colouring,Love this pen as it made my drawing and colouring easier as it glides easily on my fondant.
42207,B0009XTVKS,A1WJAXQ4I7ZDMZ,"Dennis W. Musser ""dennis w musser""",0,0,5,1153353600,dog treats,my dog just loves your products if my dog is happy im happy.
42235,B001TQM868,A5ZESLJJEIRLZ,"Christine Pincince ""Chris PixVid""",2,2,1,1258070400,this price will bite you,i just purchased this same candy for 75 cents each 5 oz box from wal-mart.
42236,B001TQM868,A1D911STAUVAHS,J. L. Cammack,0,0,1,1284508800,GROSS!,I bought these as a gift and even though they are funny they taste awful!
42305,B000V1D19A,A3300WZF5NIBZI,"Benoy Peters ""King Of Deals""",0,0,5,1219795200,Very good stuff... easy to prepare,Very simple to make... My first chicken curry and all the ladies were impressed. Tastes great..
42324,B0014EQHK8,A3SP9IQE8RXXCS,azgirl,0,0,5,1279756800,Campbells Secret!,This is the best soup.  But hard to find.  Low in calories Great taste!
42330,B001IZM7NY,A1QIJNLCXVSKCO,Cyndi Ann,1,1,2,1168300800,Jerky Jerky,"If you like a hot, hard chew with little taste, try these.  I didn't enjoy them."
42336,B001IZM7NY,A1GY6EPUNJAKL1,"Charles Moser ""Chas E. Moser""",0,0,4,1271203200,Turkey Jerkey,It is really good.  I enjoy it for a snack and it is very pleasing.<br /><br />Chas
42343,B0002IF5CI,A15TASO6NDWCAI,bacon lover,1,1,5,1300492800,bacon awsomeness,Yum!  My husband loved the bacon sampler!  It is some of the best bacon we have ever had:)
42382,B000F0FX52,A1J7R2ATLJX4U4,"Marianna Settles ""RPoli""",2,5,4,1187913600,Sprouter,The sprouter is working fine.  My seeds are sprouting.<br /><br />Marianna Settles
42417,B008YA1R8W,A3EZ6SK3XHKI8F,Sharon Burton,4,4,5,1274140800,best coffee ever,Excellent coffee!  This coffee has the best flavor of any coffee I have ever tried!  I love it!
42449,B001AY2B52,AKPXK6OEJ5URK,"tgd2 ""Cookies""",1,1,5,1249344000,good stuff!,"these are by far the best cookies ive had in a long time, almost addicting for me xD"
42497,B001WAL1OQ,A32HX1QCGL8IPD,KAS,0,1,5,1278374400,"Now, the only type bulbs I'll buy!","The best household lighting I've ever seen. Costs more than other bulbs, but worth every penny."
42525,B0029NS90E,A2CTJ8LCZ2MJV8,Tim Taylor,0,0,1,1339113600,og food,ogs would not touch this dog food.. They will only eat Ceasers.. I guess it was just a cheap food..
42561,B000VK5SYC,A1SHNL1NRH78IX,Jno,2,3,5,1272758400,Great product,"We couldn't find bulk Pez refills in the stores, and these were just what we were looking for."
42563,B000VK5SYC,A3IB9LIFLL12Q,Anders O. Halvorsen,2,3,5,1243900800,Classic,My kids love these classic Pez candies. The only problem is that they go through them too fast(!).
42570,B000VK5SYC,A1235MZRMVOL4D,Salocin,0,2,5,1269043200,"It's PEZ, must anything else be said?",Our area has become devoid of PEZ refill packs. So this is a good deal.
42571,B000GWLR86,A1KDHLJKW45JY9,Nancy Plotnikoff,2,2,5,1188950400,Hummus chips,Everyone I have shared this product with has liked it. If you eat it with Hummus it is spectacular.
42575,B000GWLR86,A39C38O47D4BPH,"J. P. Jee ""Double J""",1,1,5,1211241600,Yummmmmy,"Crunchy, satisfying and healthy all at the same time.  Great with mint chutney and/or salsa."
42593,B0039K56D4,ANFZJRBY0VV9D,Barbara Geidel,2,2,3,1289520000,Average coffee,This coffee was just ok.  It was very mild for a French Roast.  I probably will not purchase again.
42595,B0039K56D4,AGL9XQ3ABK1N1,"T. Rumfelt ""Tami Withani""",0,0,4,1274313600,"Nice, Mild Brew","This is a nice, mild cup of coffee.  Not too strong, but good flavor."
42662,B000F0FX5C,A39EEXJAI2SBNO,"Daddyn4wisechix ""Crunchy Christian Mama =)""",11,13,5,1251849600,GREAT sprouting trays!!!!,"These are GREAT for growing any amount of sprouts, from a 1/2 tray to 3 full trays... LOVE THEM!!"
42665,B000F0FX5C,AXYPNMQI4MIL2,M. Osborn,1,1,5,1284940800,Sprout Master works GREAT!,We are pleased with our Triple Sprout Master. We always have sprouts or wheat grass to eat.
42675,B001D0GV9K,AFYQ9V4XBVCJ1,The Rothwells,6,8,5,1170720000,ONE OF  OUR FAVORITES!,This coffee has an EXCELLENT flavor.  We LOVE our Keurig one-cup brewer!
42680,B001D0GV9K,A19Q67R1LMU1TM,James S. Hadaway,2,3,3,1201392000,Gloria Jean's Hazelnut is better,"This is good coffee, but the Gloria Jean's K-Cup Hazlenut coffee is better to me."
42691,B001D0GV9K,A20HEG7S0WYJMO,"Marie Shemanski ""Amazon Shopper""",0,0,4,1236729600,Hazelnut at its best,"If you like Hazelnut Coffee, this is the one to buy. Full bodied, full flavor."
42693,B001D0GV9K,A39GJUGEXM1W6L,Steph 1,0,1,5,1231718400,great service & coffee,the order came very quickly & the coffee is wonderful.  i will certainly buy more of this coffee.
42704,B001ELLAEY,A27OFOL5ERMRWE,"Mary A. Simpson ""Boatlady13""",0,0,5,1236729600,Lemon Honey Sticks,These honey sticks are so nice in a cup of tea.  You can even remove your tea bag with them!
42736,B0019VJWUI,A139DOGOTPCLTY,Thomas A. Reinbold,2,2,5,1272758400,Very good and calming.,This is the best of the Twinning Herbal Unwind Teas. A great way to end a stressful day.
42744,B0019VJWUI,AYMIIXMWQSBU5,"luvamazonprime ""Smr""",0,0,4,1244160000,Herbal Unwind Tea,absolutely love the flavors in this tea.  My husband will not drink anything else!
42868,B002NHYQAS,A25WJCAP606YMP,"ESVK ""SVK""",1,2,5,1298505600,Yummy!,The dark chocolate is not too sweet and not to bitter.  Delicious and organic.  What's more to say?
43031,B002TSA90C,AA98XEPL62IKC,"Roland ""VerusEx""",2,4,2,1282608000,Nice but crazy price,I'll stick with the $3 ones at Walmart that look the same but have different brand names on them
43114,B001E52WEM,A2UZRI4577ZTB6,N. Dhein,0,0,5,1237161600,great deal!!!!,What a great deal!!!  I love having it sent right to my house monthly!!!!!
43508,B001EQ4P2I,ASLIIRP3RGES6,"anonymous ""anonymous""",0,0,4,1263168000,Wakes me right up!,I discovered that this particular flavor wakes me right up for the long drive home after dark.
43543,B001EQ4P2I,A2L4FXJZISAL4T,P. Lee,5,5,5,1276214400,Addicting is right!,"Wasabi!  Almonds!  What's not to love?  Can't stop eating these, glad they come in packs of six..."
43569,B001EQ4P2I,A2TF7DG89YTV8M,M. Ligman,2,2,5,1247184000,so tasty,"Wow! These are amazingly tasty! Addictive, even. I only wish they were easier to find!"
43589,B001EQ4P2I,A2QDBOUBAZQSAB,Sandi J. Miller,1,1,5,1284163200,"delicious, addictive, flavorful almonds!",These are the best nuts ever and the value is best with the 6 pack.
43597,B001EQ4P2I,A1VEOWIH3D0PTZ,"Robert W. Derrickson ""FUN SEEKER""",1,1,5,1211500800,Great taste,Love the taste not to hot but a little tangy.  Price is good and really good service.
43599,B001EQ4P2I,A2TMY1YEB4TA6,H. BURGESS,2,3,5,1268352000,Great taste.,"Almonds are super nutritional food and while high in fat, are certainly better than cheese puffs!"
43640,B000P0SCKK,A34MB8KZTTBX4B,OkieZoe,1,1,5,1285545600,Pineapple licorice,This is the only place where I can find the pineapple flavor. The product is great!
43641,B000P0SCKK,A232N1062CKWBH,"Johanna E. Shaputis ""Jo""",1,1,4,1275955200,strawberry licorice,Good - but not as good as the Australian licorice that actually have strawberry seeds in it.
43662,B000P0SCKK,A3UX4YSKV7QUB0,Thurston,0,3,2,1215388800,Off-brand badness,"For a licorice addict this will do, but it isn't any better than Twizzlers, and might be worse."
43788,B001EQ5JLE,A1689AGBD3NQ8R,Lidia conte,0,0,5,1288396800,P G TIPS TEA,"Very good tasting, one tea bag makes 2 strong or 3 medium cups of tea if infused properly."
43790,B001EQ5JLE,A3TKSZZONUWK2D,EDWARD C BILTON-SMITH,0,0,5,1284076800,Pretty Good Tip.,PG TIPS IS ABSOLUTELY THE BEST TEA FOR THE MONEY THIS SIDE OF THE POND.
43806,B001EQ5JLE,A1D41TRFDK54IP,"mom ""T""",0,0,5,1275436800,don't live without it,Ahh!  PG tips.  The taste of home and I can't buy it around it here.  Love it!
43822,B001EQ5JLE,A1MBT8F564K5CS,Bill,1,2,5,1281398400,"Owner, historic Inn & B&B",One of the best teas we have found to serve our Inn guests. Good smooth flavor.
43871,B001EQ5JLE,A397D5616ZVGV1,Nona,2,2,5,1235865600,PG Tips,PG Tips is an excellent tea.  Probably one of the very best for everyday drinking.
43873,B001EQ5JLE,AZD55J1JECTA7,"Musical2 ""musical2""",2,2,5,1233360000,Love PG Tips,This is among the best everyday teas anywhere.  I just have to have a cup every day.
43889,B001EQ5JLE,AP0SYV5UD1LU1,Reg,1,1,5,1285200000,Very Good,"If you like strong black tea that goes well with milk and sugar, then this is it."
43912,B001EQ5JLE,A1IYXLFKWAWJP,J. Decker,3,4,5,1258243200,PG Tips is great tea,PG Tips is my favorite tea.  Amazon's was fresh and reasonably priced and arrived quickly.
43914,B001EQ5JLE,A3JIITXHNZU5QT,"Surendran Nair ""SooriNair""",3,4,5,1257724800,Best value for your money!,This is my second time buying this product here.  I believe this is the best value for my money.
43988,B001M09BTS,A3TJQS1RQRXL48,john,1,5,1,1282694400,bad,oatmeal  was very very old  hard parts  bad taste  had to throw it all away  never order it again.
44065,B0031U9VI8,A2IVLJSL9J2FNX,kgulish,0,0,5,1321056000,Ellas,My baby loves this product. I even tried it and it was very yummy. I cant wait to get more for him.
44088,B0031U9VI8,A1A2R3OHSTXQ62,Timothy Kong,0,0,5,1281571200,Love These,"My toddler loves these, great snack for during the day and easy to take in the car as a bribe :)"
44125,B0007NOWMM,ACOGJD9X2D3UD,Cheryl Wojeski,1,1,5,1209945600,addicted,have become addicted to this particular flavor - it's what gets me out of bed in the morning.
44131,B0007NOWMM,A3D03P6CPF7PUL,Negril,1,1,5,1152576000,Another Great Senseo Flavour!!!,"Really flavourful and tasty without being overpowering, or too strong. Faintly sweet too. Love it."
44133,B0007NOWMM,A3ROP19ANFS51L,Rosabella,1,1,5,1142985600,coffee pod reviews,Love the taste !  It fillls the office with a wonderful aroma
44137,B0007NOWMM,A6AGQL9XCTBVO,"C. Kiel ""cosmochick30""",2,3,5,1124841600,Bistro is the Best!,I love the Vanilla Bistro coffee pods. It has just the right amount of flavoring for me.
44164,B0007NOWMM,AP2DDKE5QG9EH,Beverly Lundeen,0,0,5,1268611200,WONDERFUL COFFEE/ EASY TO USE,Living alone and having fresh cup anytime I like or make a fesh cup when a friend pops in. AWESOME
44189,B0007NOWMM,ADKH3VC53Y80F,Katherine M. Surbaugh,0,0,5,1132790400,Great Tasting!,The coffee shown is great tasting and quick for those on the go!
44199,B0007NOWMM,A29BIE423BFNL5,"J. Groffen ""dutchie""",1,3,5,1181779200,great,I think this is one of the best to my taste.
44238,B000FL1I3C,A1WMQFNL8D3P4K,"Cynthia J. Avanzino ""Cindy""",0,0,5,1266451200,Excellent product,This drink is great hot or cold over ice.  It has a great flavor.<br />You will enjoy it.
44330,B0006UIJVG,A17MURLSVTLNKN,M. Bhatia,0,4,5,1238630400,On time and as described!!,I was very happy with my order.  It arrived on time and as described.  Thank you!!
44332,B000GGWCW2,A3GQ3P4NISAZ89,Alyssa Larson,2,4,5,1230249600,tastes great.,not loaded with salt like some spice blends.  we enjoyed it quite a bit.
44344,B0015HDNCO,A1Y7P7UU6XH1Z5,Beatrice Sarver,1,1,5,1270598400,son enjoyed this,My son started on this the minute it got here. Was neat to see them both so interested.
44363,B004CSQBQ8,A1M6J01ZQCYXSZ,"Under Hermitage ""IN TN""",0,0,4,1332806400,I like this coffee.,I like this coffee.  That says it all! Why should I go on when that is all to be said.
44456,B0002F9Y14,AOCME6EQ8NGSO,"Kevin B. Artman Jr. ""eggman""",1,1,5,1169596800,Indomie Instant Curry Flavor Noodles Soup,"Yummy, if you like noodles I recomend these."
44502,B002N4O8WC,A2BF44GTVF8W2N,Margaret Elmendorf,2,2,5,1306800000,cat food,I am very pleased with the cat food. It arrived in good time and the cats liked it a lot.
44534,B000LR81NU,A19VRDQ0P8DWUX,Richard Jordan,0,0,4,1173312000,Dried porcinis from Italy and the Basque region of France,These shroomz are robust and full of flavor. And... the price is right!
44539,B000E159N8,A15I44D692DTXW,Farmer in the dell,0,0,2,1260403200,Turkish Delight Review,"I was thought they would be softer than they are, therefore I was disappointed when trying them."
44541,B000SATFZ8,A3V1AQC3PEPBQN,jld,1,1,5,1277510400,Davidson's spiced peach tea,Davidson's spiced peach tea is excellent flavor and even better if a little honey is added to it.
44568,B001EQ55RW,A3GUIWS5XDWAJ6,T. Martins,0,0,5,1276473600,A lid full is a great healthy snack,"Tastes great.  Hint of chocolate, crunchy, and amazing.  Will hold you over when you are hungry."
44575,B001EQ55RW,A3IM166AZWXUPM,Kevin Marc Roberts,0,0,5,1248912000,Yummy,"These are so good.  They taste like a hershey kiss covered almonds, with less chocolate.  Yummy."
44846,B000FPM5DA,A1NGT2VNGLUW8E,JulzC,0,0,5,1242691200,Jazzies favorite,My dog loves Dingo products -- she gets one a week as a BIG treat and she loves these !!!
44847,B000FPM5DA,A1XHHRIQFMO9A8,"A. Gift For You ""An Amazon customer""",0,0,5,1231804800,Doggie Liked Them,"Dog ate them and seemed to like them. So, if the dog liked them, I guess they were OK. :)"
44871,B005LURD2M,A22Z1BC0I002S6,Brenda L Middleton,0,0,5,1322438400,Great drink!,I am so glad I can buy this online. I have a hard time finding it in stores. It's a great drink!
44925,B000LKV4QI,A2BL224N5GMUFU,"JAR ""Starting the Day Right""",2,2,5,1247356800,Good and good for you.,"A small bowl fills me up in the morning, keeps my system working and regular."
44983,B0029NTQ1K,A2D8I5YWORSGQ3,spot,0,0,5,1285027200,Hairball treatment,I was very pleased with how fast I received my order.Thank You! Thomas R Templin
45096,B00016Q6BK,A3ESBHBONLO18G,Brad Brownlee,5,6,5,1168300800,Great Product and fast shipment,The product seems to be high quality and the service is great.
45107,B00016Q6BK,A2AMP44TKM7ZAW,Kevin Klein,1,1,5,1235606400,Good service,"I haven't tried the product yet but the ordering and shipping was easy and prompt, thanks"
45154,B0019S6D6C,A3HL6KVNRRU1XZ,MAN,0,0,5,1264982400,Good,Great chips...made with olive oil.  We go through a whole bag everytime we open one.
45160,B000IXUK2W,A10MKM7KRNR87X,Marcus Williams,4,6,5,1231200000,Kit Kat,My order arrived in good condition and before the projected delivery date. I have no complaints.
45277,B000OV5NBG,A2IKJC4DG319Q6,Don,5,5,5,1253145600,I like GanoClassic,"I like the coffee either black or with cream.  And, I feel better after drinking it."
45281,B000OV5NBG,A2EHH9K5X5TK7V,"Julie N. Humphreys ""uknksdm""",7,8,5,1234051200,Ganocafe,Lovely evening drink for coffee lovers.  Close your eyes and don't think about mushrooms.
45313,B0005XN9HI,A2ID772ICZRHX0,Bruce Barnhill,6,6,5,1212192000,Very convenient,The tomato paste in a tube is really easy to use and nice when you only need a small portion.
45325,B003ZXCFQ6,A3VR5YEWSZOWTC,dj,1,1,5,1330214400,Kelloggs Corn flakes,I think this is a good product and it is a very good price for the amount of cereal you get.
45362,B003GHESE8,AK4I36E4JX1QF,luwang,0,1,5,1327708800,GREAT,Really really loved it! It tastes just like what I wanted! I have to say this is the best ever.
45431,B0011MTYF8,AFYQ1A9C0G3HT,"Karen ""Karen""",0,5,2,1282608000,Mediocre at Best,not impressed with the flavors of these syrups.  not worth the premium price tag for sure.
45984,B001FA1DO6,A1WB0WASVC5KKK,"Terry ""harley babe""",1,2,5,1261094400,Delicious!,Great combination of chocolate and nut. I could eat the whole bag in one sitting!
46038,B001EO5QZK,A1ORJI788TRZ0V,tea4me,0,1,4,1169078400,tea4me,Great tea. Like dessert in a cup. Only 4 stars because Numi is better.
46041,B001EO5QZK,A1S7MC961R4WE4,Ash,2,5,3,1167868800,Not Strong enough,"The tea is Ok but if you like your tea strong or with a dash of milk, this is not the best!"
46044,B001EO5QZK,A2KQGGZJTJ1CGE,D. Logan,1,4,5,1189382400,Good for Indoor Smoking,"Great for making ""smoked"" ribs in your oven!  (But I don't think I'd ever drink the stuff)"
46050,B001EO5QZK,A3930X480VRR8D,murray lee,7,7,5,1181606400,great strong tea,Use 1/2 as much tea as you normally brew and still have a stronger more full bodied tea.
